mean,std,max,min,range,median,var,num_peaks,hr,hrv,label
0.015437930840999996,0.4391714303589521,0.815730855,-0.93721957,1.7529504249999999,0.0282940815,0.19287154524352795,78,2.3487544483985765,4.908369355341279,1
0.003043024223999998,0.4245130152404883,0.664056644,-0.634173004,1.298229648,-0.001126357,0.18021130010857103,89,2.6693629929221436,3.0636329916355867,0
0.0029786699454999966,0.4245528145431275,0.650596526,-0.646410791,1.2970073169999998,0.0034860085000000002,0.18024509233649122,87,2.60343087790111,3.9676217958597153,0
0.017130514101499985,0.4445772195055716,0.885126401,-0.953909739,1.83903614,0.033767967999999995,0.1976489041033052,81,2.420574886535552,5.5265128019393925,1
0.018370723572000012,0.43951841366957645,0.843087084,-0.926101592,1.769188676,0.0394948305,0.19317643595462095,79,2.364830722587165,5.6024467511033125,1
0.003602700342499995,0.4239653067756629,0.638319612,-0.650190173,1.288509785,0.0069204274999999996,0.17974658134938198,87,2.594268476621418,4.361023220097595,0
0.0030865581840000063,0.4249990415596779,0.65536144,-0.64423981,1.2996012499999998,0.0092625385,0.18062418532664481,90,2.7051671732522795,2.577176391275637,0
0.003306517726999992,0.4241852284892101,0.650599053,-0.652638887,1.3032379399999998,0.009000562,0.17993310806844337,89,2.654600301659125,3.4428442678826707,0
0.0030235289529999994,0.4237768432690321,0.656925627,-0.641206911,1.298132538,0.0075972340000000005,0.1795868128910658,87,2.623284189120488,3.326414759788288,0
0.016844371710999995,0.44228533184434,0.863564449,-0.941569709,1.805134158,0.0285102055,0.19561631476465793,78,2.351145038167939,5.492877063200914,1
0.002841105213999992,0.4238601686449569,0.644194097,-0.666761434,1.3109555309999998,0.0064035635,0.1796574425637313,89,2.6761277242777495,2.8711796392182007,0
0.0030116144454999994,0.42494253022552386,0.642109361,-0.645590876,1.2877002370000001,0.0026672145,0.18057615399447025,89,2.6452905811623246,2.5385458191714916,0
0.01838322036150001,0.444105546603376,0.859959868,-0.928996538,1.788956406,0.0432952255,0.19722973652388337,79,2.3493975903614457,5.5115084902651015,1
0.003018813848499999,0.42477148996689496,0.647322223,-0.647730142,1.295052365,0.0066138315,0.18043081868869595,89,2.6815642458100557,3.181310836174868,0
0.0038195906574999975,0.42458672640598205,0.654479023,-0.645643889,1.300122912,0.0061132635000000005,0.18027388824014826,88,2.617853560682046,4.06334438667256,0
0.003037247894000007,0.4250787007520591,0.64867551,-0.669059753,1.3177352629999999,0.0040963655,0.18069190183305864,88,2.629722921914358,3.167829437937954,0
0.01478408196649999,0.44111032595827704,0.85593421,-0.946151426,1.8020856360000002,0.04760993,0.1945783196670174,78,2.316950852557673,5.776316211584905,1
0.0032473189345000064,0.4246243825206803,0.659943386,-0.641161324,1.3011047100000002,0.006200304,0.18030586623106903,90,2.687468545546049,3.2073485878556593,0
0.0033535157535,0.42478405734445146,0.656451574,-0.660130167,1.316581741,0.0113343095,0.18044149537401422,89,2.6572722697533973,3.5952038471384817,0
0.016583044864000012,0.4376031605564506,0.819747756,-0.888775753,1.708523509,0.037179325,0.19149652612899468,81,2.416918429003021,5.12536584060104,1
0.0033909666815000053,0.42550585237665284,0.642442252,-0.645707801,1.288150053,0.0087472685,0.1810552304067819,88,2.6430379746835446,3.7999242053201305,0
0.002194224817999995,0.424021295506549,0.649783557,-0.646568731,1.296352288,0.0053113515,0.17979405904305212,86,2.5666834423754405,4.13585888537353,0
0.0139655050325,0.4445128330602937,0.829516237,-0.945865942,1.775382179,0.024763934,0.19759165875528853,79,2.3865374808771036,5.1008404510467535,1
0.003075938244500003,0.42470636014907165,0.66009156,-0.649580036,1.309671596,0.005751209,0.18037549235107295,87,2.598187311178248,4.4003908573141075,0
0.0029563549174999953,0.42439516810643607,0.645676566,-0.642913706,1.288590272,0.0048688895,0.18011125871209013,86,2.5705645161290325,3.802639767865509,0
0.003261313518499996,0.4243477179546543,0.650114315,-0.660944505,1.31105882,0.004103886,0.18007098573332284,88,2.6191670847967887,3.855529493603574,0
0.01286600671450001,0.4424383692158852,0.798900834,-0.922181671,1.721082505,0.036637848,0.19575171055441196,76,2.2635814889336014,5.387326692236965,1
0.0035991187784999976,0.42444962437629447,0.648401601,-0.643610169,1.29201177,0.0087242825,0.18015748363317746,88,2.631048387096774,3.161692695412475,0
0.0035746131714999977,0.42357488479783917,0.653503635,-0.648446147,1.3019497819999999,0.008517931,0.17941568303150274,87,2.5955734406438635,3.5777692304431974,0
0.017156128145,0.443634144017808,0.839648181,-0.884364992,1.724013173,0.039026440499999995,0.1968112537384132,82,2.4557857503789795,4.804674348505178,1
0.012736270951499996,0.4409798040516323,0.814575441,-0.944697849,1.7592732899999999,0.030773669,0.194463187581416,82,2.4483627204030225,4.619132131595593,1
0.014863632911499976,0.4420810660920441,0.863248995,-0.948972774,1.812221769,0.026738274,0.19543566899707826,80,2.378324134470647,5.199681993899845,1
0.015447434922500005,0.4409107717364665,0.837634915,-0.945188337,1.782823252,0.035683384,0.19440230863324645,79,2.39386189258312,4.975168451186928,1
0.016611969316499994,0.4414162001049712,0.84536815,-0.92654469,1.77191284,0.0375152105,0.19484826171511196,80,2.392730943967693,5.333847382159568,1
0.0038643749215000016,0.4241241426618442,0.660218775,-0.638806364,1.299025139,0.004445503,0.17988128838864437,87,2.60343087790111,3.9499984596528823,0
0.0030223551974999942,0.4242824758651465,0.649501946,-0.644856508,1.2943584540000002,0.0072338825,0.18001561932625862,88,2.627075993960745,4.333440042589908,0
0.0025965815324999913,0.42466621742546934,0.659467222,-0.646219981,1.305687203,0.009650612,0.180341396222456,87,2.5903614457831328,4.09724940382237,0
0.003470846824999998,0.425501365811335,0.642852365,-0.655351379,1.2982037439999998,0.011971737,0.18105141230731156,89,2.663975782038345,3.033814253645044,0
0.013189267167500003,0.44190034661188315,0.855504081,-0.945603785,1.801107866,0.026814815999999998,0.1952759163357025,81,2.4132730015082955,4.976805576873583,1
0.004323035629500002,0.4248900387382497,0.647653669,-0.646941098,1.294594767,0.009668541,0.18053154501899132,89,2.663975782038345,3.21917999414614,0
0.0157900855175,0.4392152146581794,0.82818569,-0.936171912,1.764357602,0.028291449,0.1929100047872306,79,2.345864661654135,6.26450978451121,1
0.019549673311000007,0.44102020832749866,0.865630806,-0.965835592,1.8314663979999999,0.0366069715,0.1944988241532303,83,2.481089258698941,4.507792842591506,1
0.016221638623499995,0.44275659318971494,0.827083716,-0.945517091,1.772600807,0.032610889,0.19603340081296272,78,2.313470205307962,5.602266847174657,1
0.01541749052599999,0.44033817067229974,0.829587294,-0.949961641,1.779548935,0.0359332275,0.1938977045510274,84,2.5012556504269208,4.481539042611203,1
0.003014050155000003,0.4247572660550832,0.642197344,-0.654158531,1.296355875,0.0067309,0.18041873506658873,88,2.620481927710843,3.5234338095873183,0
0.016094117263999997,0.4388556263400658,0.831784789,-0.939315665,1.771100454,0.037077621000000005,0.19259426077033145,79,2.3696202531645567,5.2244336946048815,1
0.0021991941775000006,0.42409962727195527,0.643545435,-0.646900095,1.29044553,0.0035538345,0.1798604938522114,88,2.621798091411351,3.643369942364752,1
0.003836971628499997,0.42512463082145446,0.656898875,-0.642758073,1.299656948,0.0095121235,0.18073095173107795,88,2.6244343891402715,3.863095101775091,1
0.0028211542805,0.4242581797787425,0.647958363,-0.635019048,1.282977411,0.009463008,0.17999500310917177,86,2.5875190258751903,3.9212666550402813,1
0.00331950635250001,0.4243772719480824,0.640859258,-0.637605422,1.27846468,0.0048807065,0.1800960689460967,88,2.6578411405295315,3.8999917002801343,1
0.003280501843499998,0.4245120577797083,0.661457947,-0.640115778,1.301573725,0.0088897405,0.1802104872003624,88,2.6165413533834587,4.499790808543217,1
0.0034132361389999913,0.42482512404296,0.646457185,-0.647084338,1.293541523,0.0066951505,0.18047638601811639,89,2.6532663316582914,3.287136838502669,1
0.0032875788985000077,0.4247940334468939,0.656325182,-0.639532258,1.29585744,0.0089348675,0.18044997085208084,89,2.647943831494483,3.5190596743640956,1
0.011705290219999994,0.44370347882272115,0.861711814,-0.921857327,1.783569141,0.0345369675,0.19687277711938497,78,2.321608040201005,5.75712982031154,0
0.013911808457999992,0.44203595919428285,0.850062449,-0.954213588,1.8042760370000002,0.029720752,0.1953957892208097,80,2.379518072289157,5.283532779763381,0
0.01378367923599999,0.438899733053325,0.822060751,-0.940379205,1.7624399560000001,0.0305386495,0.19263297567427998,81,2.421796165489405,5.15018203561777,0
0.016452446532499995,0.4407859316998488,0.84626533,-0.92379105,1.77005638,0.028317865999999997,0.19429223758450376,78,2.320441988950276,5.823629175333852,0
0.002774919401000009,0.42476259128306953,0.646623854,-0.658953984,1.305577838,0.006673460500000001,0.180423258953508,87,2.594268476621418,4.114061286662662,1
0.016428770591,0.43990703841607265,0.812667162,-0.939278176,1.751945338,0.039342177000000006,0.19351820244800003,79,2.370820668693009,5.8623258102331235,0
0.0029849430344999935,0.4242342255870045,0.64803492,-0.646863137,1.294898057,0.007294545499999999,0.17997467815940546,89,2.6802030456852792,3.2066401922127232,1
0.014655690854000007,0.44410887722203846,0.834727581,-0.915991299,1.75071888,0.0415314775,0.19723269482741962,79,2.356495468277946,5.256722942544581,0
0.0030331808390000087,0.4245947101682259,0.659497174,-0.671079208,1.3305763819999998,0.003499805,0.18028066790283975,85,2.559674961909599,4.357126593776569,1
0.019528385020500014,0.4403960421249151,0.830299561,-0.962299586,1.792599147,0.0325770955,0.19394867391929,83,2.4698795180722892,4.244042610525065,0
0.015515593434499998,0.43763116544975367,0.814868141,-0.937448832,1.752316973,0.028935126999999998,0.19152103697290965,80,2.4012158054711246,5.302241395853328,0
0.017979039901000003,0.4422205464795953,0.836521999,-0.899873902,1.7363959009999999,0.0427390645,0.19555901172871193,82,2.4458983392048315,4.621705152043117,0
0.01532855911899999,0.44109640914340964,0.822169307,-0.934198347,1.756367654,0.0272033745,0.19456604215921022,76,2.277327935222672,5.6462219423453615,0
0.0027464574325000097,0.4246253997871944,0.636032241,-0.66288429,1.2989165310000002,0.010865949,0.18030673014443466,88,2.617853560682046,3.83935576134521,1
0.003189912100499993,0.4239929317315618,0.639207366,-0.638777116,1.277984482,0.011605086,0.17977000615832478,86,2.5796661608497726,4.0588405796743325,1
0.017054408336000002,0.44272054536471933,0.826375517,-0.93779996,1.764175477,0.040959623,0.19600148128803452,82,2.4508320726172466,5.1522765221568,0
0.01870639768650001,0.4401864180946228,0.830265648,-0.928363363,1.758629011,0.0396829015,0.19376408267497403,79,2.366026289180991,5.672638690881985,0
0.01757128721550001,0.44026257783045536,0.845615158,-0.915743294,1.761358452,0.0417401515,0.19383113743791774,80,2.3759398496240602,4.645586865763182,0
0.0032664142465000036,0.4246624510623658,0.651028306,-0.660791333,1.3118196389999999,0.009201329000000001,0.18033819734229622,85,2.5288509784244857,4.52861586779057,1
0.01764022758000001,0.44310549477236594,0.860542526,-0.945139583,1.8056821090000001,0.037075984,0.19634247949746322,78,2.333333333333333,5.78366967239713,0
0.0030736704059999907,0.42453883398203357,0.647519744,-0.643033799,1.2905535430000001,0.0081910855,0.18023322155882465,86,2.562814070351759,4.638189600282215,1
0.014993443145999994,0.4444338747286949,0.846682351,-0.953355932,1.8000382830000001,0.0326603385,0.19752146900636125,79,2.366026289180991,5.114018839586948,0
0.013227252498499997,0.4407800426145307,0.851387186,-0.917071956,1.768459142,0.028096537999999997,0.19428704596726748,79,2.3780487804878048,5.2864681557851245,0
0.002929814280000003,0.42514678119151544,0.643168048,-0.653570218,1.2967382660000002,0.0071153415000000005,0.18074978555750632,87,2.60343087790111,3.999729574417431,1
0.003477423300999999,0.42447856038378623,0.644781466,-0.65173441,1.296515876,0.0057623665,0.18018204822549166,88,2.6165413533834587,3.4132705974218824,1
0.0036473606504999995,0.42491816237087376,0.63611462,-0.638696579,1.274811199,0.0061085485,0.18055544471264026,88,2.621798091411351,3.6528222040181917,1
0.0027545194599999955,0.42491386530102987,0.658105864,-0.640579591,1.298685455,0.011635746499999999,0.18055179292506174,88,2.631048387096774,3.4801211514773787,1
0.0038948199524999998,0.42404370701660205,0.632520394,-0.634316695,1.266837089,0.001250538,0.17981306546038184,87,2.607377463365336,3.2006328808988647,1
0.0031835814030000053,0.4245981817211963,0.640437377,-0.641930723,1.2823681,0.006094747,0.18028361592094602,87,2.594268476621418,4.099905023369321,1
0.0022908884980000115,0.4252458713900265,0.63966865,-0.639102794,1.278771444,0.0053815705,0.18083405113426299,88,2.621798091411351,3.630728647797633,1
0.01768746665049999,0.4384821837166462,0.842724237,-0.887850631,1.730574868,0.024716063500000003,0.1922666254369187,81,2.406015037593985,5.170453921078884,0
0.017406933822500005,0.44173183994814497,0.823910985,-0.972789022,1.796700007,0.034510668999999994,0.19512701842397356,78,2.326283987915408,5.456647708672666,0
0.0030985947069999986,0.42444494318268383,0.639827874,-0.642147239,1.281975113,0.00538694,0.1801535097933517,87,2.6008064516129035,4.52330065141883,1
0.016001644167,0.43775933143778006,0.870907578,-0.940132115,1.8110396930000001,0.034184577,0.1916332322608522,81,2.43531202435312,5.29207839605575,0
0.003236973598000013,0.42506378764087893,0.644519005,-0.640981185,1.28550019,0.004046206,0.18067922356361021,85,2.536487166582788,4.048791846897187,1
0.015722072705999995,0.4424603461078155,0.871072674,-0.939785372,1.8108580459999999,0.0350548605,0.19577115787784788,83,2.472361809045226,4.801038455980135,0
0.017467312320999993,0.4397575700592737,0.845176747,-0.933133283,1.77831003,0.0281303275,0.193386720424437,81,2.4120603015075375,4.943113897130027,0
0.004084132654499994,0.42463726078308,0.651508956,-0.642267646,1.2937766019999999,0.0099276955,0.1803168032453575,88,2.6430379746835446,3.6106959323104344,1
0.013857518215499994,0.4399051158727129,0.796508205,-0.948009964,1.744518169,0.0249035905,0.193516510970985,81,2.4120603015075375,4.8202048711647105,0
0.0155756996505,0.44046778461066194,0.858993109,-0.92339361,1.782386719,0.031557879,0.1940118692798245,78,2.3368740515933233,5.539566203752308,0
0.01721850299700001,0.4421062219306614,0.852670557,-0.958970863,1.81164142,0.031124628499999998,0.19545791146980324,78,2.323943661971831,5.920967086521375,0
0.016015646805499995,0.43752188458421915,0.859387914,-0.900242355,1.759630269,0.031125765,0.19142539949012677,77,2.3324808184143224,5.493054667895409,0
0.0027515649230000017,0.42507088080125416,0.653534624,-0.645611707,1.299146331,0.0102684655,0.18068525370515404,87,2.598187311178248,4.4003908573141075,1
0.004137281737500001,0.4240691266785519,0.646459582,-0.644540907,1.291000489,0.0099164955,0.1798346242019097,89,2.6559356136820926,2.9834252875312615,1
0.004117975640500005,0.4247795802618976,0.644270336,-0.66016589,1.304436226,0.0091846185,0.1804376918074739,86,2.5718608169440245,4.651092813507552,1
0.0027040374575,0.4245116575454674,0.662967666,-0.654855985,1.3178236509999999,0.0057467205,0.18021014739200017,85,2.551898734177215,4.531619198736615,1
0.016630050100500005,0.4394087319677099,0.814104704,-0.940009555,1.754114259,0.034581853999999995,0.19308003372947075,81,2.4072216649949847,4.790028705550729,0
0.013885754832,0.4406569250690657,0.884058528,-0.927055481,1.811114009,0.0432127165,0.19417852561132418,78,2.349949135300102,5.201359501565938,0
0.017803378505999997,0.43568135135270125,0.844354613,-0.921390938,1.7657455510000002,0.025866255999999997,0.18981823991651592,79,2.3600605143721634,5.851844396447729,0
0.0032925478855000048,0.4246049689152599,0.64369706,-0.647194271,1.290891331,0.0079115355,0.1802893796275288,84,2.527918781725888,4.3853104665390905,1
0.016215800157,0.43972919203805283,0.842087657,-0.933067457,1.775155114,0.0425208545,0.19336176233043875,82,2.4483627204030225,5.593478249988059,0
0.004233690550999999,0.4252962040342586,0.662286972,-0.648774129,1.311061101,0.0023212735,0.18087686116594973,87,2.6100151745068287,4.263130703653186,1
0.015641030685500004,0.43892394646917626,0.873093576,-0.929957381,1.803050957,0.026512972500000002,0.1926542307840763,81,2.416918429003021,5.188388478130758,0
0.016579451698999995,0.4427994384426044,0.85610259,-0.92195985,1.77806244,0.0355858785,0.19607134268508578,79,2.3493975903614457,5.775039810479515,0
0.003382033882000001,0.42445525358152275,0.642487848,-0.643869155,1.286357003,0.0109242275,0.1801622622929548,88,2.6403641881638844,3.3551800923705124,1
0.017631099794999994,0.4442611302247231,0.848175812,-0.947547371,1.795723183,0.0389238285,0.19736795182854835,79,2.356495468277946,5.880633813067475,0
0.002988879402499996,0.4250347728922489,0.650570819,-0.653827415,1.304398234,0.008950475999999999,0.1806545581675656,87,2.5916624811652436,3.5487221475449346,1
0.014010907689500005,0.43824971685335207,0.851583118,-0.913711179,1.765294297,0.0410670325,0.19206281432204328,83,2.492401215805471,4.531140188724586,0
0.013163448027500003,0.44059166241570574,0.841814831,-0.947599353,1.789414184,0.026203869499999997,0.19412101299023524,80,2.391523713420787,4.314209297041173,0
0.0186454470135,0.44074601761636895,0.822694155,-0.908661465,1.73135562,0.038619442000000004,0.19425705204468863,80,2.402432843385707,5.011315508696683,0
0.0037627491164999977,0.4243741958271441,0.646362294,-0.642300628,1.2886629219999999,0.009512866,0.18009345808393526,88,2.631048387096774,3.7380893775400126,1
0.003639428361999996,0.4249678385347495,0.660893117,-0.653298396,1.314191513,0.0100142115,0.1805976637888969,88,2.620481927710843,3.9567619489789667,1
0.0030968001205000048,0.424279581656882,0.648742028,-0.657908995,1.3066510230000001,0.008033287,0.1800131634109388,86,2.5875190258751903,4.1628443829191335,1
0.003198722223000008,0.42434984840936696,0.642671927,-0.65184411,1.294516037,0.003923367,0.18007279384505273,88,2.632375189107413,3.2594264040704046,1
0.015367220087,0.44138132058276264,0.842767973,-0.941385212,1.784153185,0.026656159,0.19481747015938347,81,2.4279210925644916,4.266713460029862,0
0.015906702253000005,0.44036302385931175,0.839514899,-0.937637816,1.777152715,0.037124543999999995,0.19391959278251678,78,2.3286290322580645,6.132510987376086,0
0.016501601170499983,0.44209417086967523,0.873096798,-0.966553177,1.839649975,0.0260144735,0.1954472559169456,77,2.3360655737704916,5.176390040406105,0
0.01570445108000001,0.44143126799110166,0.826519936,-0.933473959,1.759993895,0.033265999500000004,0.1948615643602318,79,2.3541247484909458,5.94794424676763,0
0.0037218287275000072,0.4246071176455305,0.645885579,-0.645634583,1.2915201619999999,0.0113181175,0.18029120435524537,89,2.6506024096385543,3.5103153775105134,1
0.002910663526500005,0.4248111622660834,0.631605096,-0.647929812,1.279534908,0.009023089000000001,0.18046452358586065,88,2.621798091411351,3.9781740377788872,1
0.002849306544000002,0.42478815398987246,0.641518862,-0.641916369,1.283435231,0.009589283,0.1804449757701236,88,2.617853560682046,4.133458630297581,1
0.0030775610634999995,0.42441107232106406,0.667522889,-0.651779768,1.3193026570000002,0.006000588,0.18012475830871547,86,2.591463414634146,4.0073634646380984,1
0.0037437303420000036,0.42444051967077256,0.650912145,-0.651594353,1.302506498,0.0102088965,0.18014975473839548,88,2.6231155778894473,3.906389101103706,1
0.003349385935999999,0.4237661654241349,0.643504182,-0.639512945,1.283017127,0.006451652,0.1795777629582753,88,2.617853560682046,4.278302356423545,1
0.0037895134445000023,0.4240332416763512,0.660316158,-0.648184595,1.3085007530000001,0.0157992715,0.17980419004655487,88,2.632375189107413,3.857036951698767,1
0.003872894173999997,0.4240868905321294,0.639183433,-0.638989463,1.278172896,0.006807065,0.1798496907212103,89,2.6452905811623246,3.797563377128259,1
0.014815797900499994,0.4433251516975673,0.839391017,-0.975909024,1.815300041,0.0310168615,0.19653719012767107,84,2.508816120906801,4.1426515555006285,0
0.0037256866970000056,0.4248675793500074,0.646489594,-0.642223425,1.2887130189999998,0.0062044535,0.18051245998273482,86,2.56797583081571,4.0259366723739465,1
0.002206339487999994,0.42421228773060343,0.641089017,-0.644878775,1.285967792,0.0106805255,0.17995606506163228,86,2.560240963855422,3.705153990047566,1
0.015511204312499995,0.4424456653533756,0.868576389,-0.942687024,1.811263413,0.032088615,0.19575816678999122,81,2.414486921529175,5.305892950295925,0
0.0032834654495000077,0.4235835192575571,0.643383996,-0.671402495,1.314786491,0.0108800215,0.17942299778661724,87,2.594268476621418,4.203532599722294,1
0.002807839035499995,0.42434186709304755,0.655222746,-0.650181755,1.305404501,0.013637712,0.18006602016801365,88,2.631048387096774,3.542319132737145,1
0.014958734056499999,0.43794984074425564,0.811083719,-0.910128096,1.721211815,0.0308063025,0.19180006300791888,79,2.34704112337011,5.759250626978512,0
0.015617327712999998,0.4420778111336293,0.840388103,-0.921989837,1.76237794,0.036385960499999995,0.19543279109670084,84,2.498745609633718,4.255383481660696,0
0.014365547692000007,0.43992557941997273,0.838497045,-0.903772681,1.742269726,0.029484001500000002,0.19353451542799874,78,2.3487544483985765,5.166187407155877,0
0.0037201826045000015,0.42447502463615827,0.660461602,-0.648342515,1.308804117,0.0038551,0.18017904653986716,88,2.6191670847967887,3.8525471016328803,1
0.003238963655000006,0.42499468340536495,0.668824358,-0.651296851,1.3201212089999999,0.0031718405,0.1806204809228264,89,2.647943831494483,3.0334737199978106,1
0.016146005304499996,0.4413992175103989,0.842071602,-0.925946652,1.768018254,0.028682428500000003,0.19483326921879243,81,2.4266936299292214,4.785329142284781,0
0.003353568584499996,0.4247956039497662,0.649013858,-0.659468162,1.30848202,0.012442808999999999,0.18045130513504662,89,2.6559356136820926,3.3999878463564985,1
0.0030992174039999928,0.42463652405565283,0.650154145,-0.641973992,1.2921281370000002,0.0061867155,0.18031617756206703,89,2.668014148559879,3.570696132096456,1
0.0036206034959999976,0.42437414414165875,0.644941286,-0.662699103,1.307640389,0.005718018,0.18009341421596536,89,2.6506024096385543,3.503834971018503,1
0.0033028260070000056,0.4247652280086201,0.660322525,-0.648416736,1.308739261,0.0069520215,0.18042549892521503,89,2.6693629929221436,3.0412963471313317,1
0.019469141106499995,0.44179239833926015,0.805967259,-0.93135116,1.737318419,0.033999382999999994,0.1951805232303555,79,2.3732251521298173,5.804280992812459,0
0.004298452741499996,0.42539982792775355,0.653306649,-0.644148232,1.2974548810000002,0.010916355499999999,0.18096501360096232,86,2.5757575757575757,4.490050515664383,1
0.015240630078000006,0.4404749758757483,0.825025808,-0.946868422,1.77189423,0.033676508,0.19401820437274103,81,2.421796165489405,5.456590052404524,0
0.01632442437400001,0.44303066782971207,0.836965726,-0.938069928,1.7750356539999999,0.0332662215,0.19627617263764066,78,2.342799188640974,6.49706396058589,0
0.0032397415544999993,0.4241354019755882,0.644326232,-0.642649957,1.2869761890000002,0.003672146,0.17989083920899376,86,2.5822784810126582,4.442169736999966,1
0.004704876334500002,0.424383526664396,0.657468015,-0.672414453,1.329882468,0.009690631500000001,0.1801013777041101,87,2.607377463365336,3.829184702969257,1
0.01366062571149999,0.4383673230231136,0.799999886,-0.946551804,1.74655169,0.030173656,0.19216590989445084,80,2.3843058350100605,4.97189666518593,0
0.0032275225185000016,0.42456158554983175,0.648020928,-0.644024427,1.292045355,0.0060154430000000005,0.18025253992458712,87,2.5903614457831328,4.236772754679814,1
0.01841532181399999,0.4401430333278329,0.859011547,-0.918489928,1.777501475,0.0338801975,0.1937258897870258,77,2.3053589484327603,6.238618445681971,0
0.014590407031499993,0.43997053075045023,0.833282337,-0.933334925,1.766617262,0.0316019825,0.19357406792883286,80,2.380713209442491,5.220164764933114,0
0.01446886645850001,0.44478250494077287,0.839801341,-0.931449378,1.7712507190000002,0.031845921,0.19783147670138862,82,2.4495967741935485,4.98918201759511,0
0.015495064695500002,0.43947876860254453,0.835719509,-0.948455489,1.7841749980000001,0.035085122499999996,0.19314158805240889,78,2.3181133968891117,5.903936670317319,0
0.003149537964000002,0.42422341163509986,0.653981223,-0.648086635,1.302067858,0.0047905055,0.1799655029793234,89,2.654600301659125,2.724217038173424,1
0.01933819571749999,0.4367844712158517,0.823126984,-0.889670519,1.712797503,0.0365633415,0.19078067429531115,79,2.3529411764705883,5.687931443201834,0
0.003196253348000001,0.42462834577761577,0.643433868,-0.640935042,1.28436891,0.0092471125,0.18030923203783442,89,2.6802030456852792,3.412649657663443,1
0.0039198289345,0.42432417686874546,0.651741691,-0.648648591,1.300390282,0.0065285155,0.18005100707533836,86,2.5744573447753663,4.292328394354596,1
0.0025726008644999963,0.42429936205669305,0.637892917,-0.641892293,1.27978521,0.008225485499999999,0.1800299486417167,85,2.570117287098419,4.549971343758655,1
0.0027736012885000035,0.42428982901948514,0.648402404,-0.650219936,1.29862234,0.006219024,0.18002185900938394,87,2.5955734406438635,3.77081387998253,1
0.012881349602500002,0.4418627021007774,0.853582284,-0.904344376,1.7579266599999999,0.0198262885,0.19524264750780035,81,2.414486921529175,5.118837758710467,0
0.015210253666500001,0.4411334452924739,0.822334176,-0.941803465,1.764137641,0.031846617,0.19459871655560806,77,2.3053589484327603,6.013085914575518,0
0.018100065265499996,0.4457450711226855,0.854215467,-0.914728035,1.768943502,0.036084129000000006,0.198688668430168,77,2.3030303030303028,5.949114787848926,0
0.003057555348500011,0.4243650821358949,0.649537068,-0.652534843,1.302071911,0.0093410445,0.1800857229362048,88,2.631048387096774,3.8799190667580197,1
0.017473896058000003,0.4393520819507101,0.872667961,-0.937125608,1.809793569,0.0346700175,0.1930302519144235,79,2.379257752923233,5.671899776467601,0
0.018581422194999992,0.44404476451642794,0.846355979,-0.903873457,1.7502294360000001,0.03831465,0.19717575289444994,81,2.4120603015075375,4.739132304546899,0
0.0032963057799999954,0.4248802207718742,0.647254384,-0.649414038,1.296668422,0.006425528999999999,0.18052320200315655,85,2.5480283114256825,4.887800074589896,1
0.003013215178499998,0.42457583264193133,0.643919558,-0.63778489,1.2817044480000002,0.0076082425,0.1802646376635893,87,2.5916624811652436,4.5379983341200045,1
0.016422980596000007,0.44111820029029447,0.84537642,-0.950422741,1.7957991610000001,0.0309270585,0.19458526662734835,78,2.3607562595809912,5.160667049783212,0
0.019209041912999998,0.4402955831590857,0.843647722,-0.941271465,1.784919187,0.036745495,0.19386020054939934,80,2.3867069486404833,5.257265442176044,0
