time,ppg,phase
0.9900330011000367,0.9810723680919955,baseline
1.0000333344444814,0.879544219606455,baseline
1.0100336677889263,0.7592246252018562,baseline
1.020034001133371,0.6634218356007942,baseline
1.030034334477816,0.6379493291732796,baseline
1.0400346678222607,0.5938080656332714,baseline
1.0500350011667055,0.794631800150689,baseline
1.0600353345111504,0.6682111470818974,baseline
1.0700356678555951,0.4876806142914848,baseline
1.08003600120004,0.5436985152421348,baseline
1.0900363345444848,0.6745475057221568,baseline
1.1000366678889297,0.46911258215882223,baseline
1.1100370012333745,0.46391533294777193,baseline
1.1200373345778192,0.6533921559490179,baseline
1.1300376679222641,0.46110328986371774,baseline
1.1400380012667088,0.6109786722246958,baseline
1.1500383346111538,0.6365408657499152,baseline
1.1600386679555985,0.7111826782007312,baseline
1.1700390013000432,0.42863110504017077,baseline
1.1800393346444882,0.7024001690598872,baseline
1.190039667988933,0.5752857142191466,baseline
1.2000400013333778,0.49772280779549083,baseline
1.2100403346778226,0.3975950240635109,baseline
1.2200406680222675,0.4107225907298132,baseline
1.2300410013667122,0.5259038831480803,baseline
1.240041334711157,0.20095048586003336,baseline
1.250041668055602,0.33107153271954154,baseline
1.2600420014000466,0.366693020062147,baseline
1.2700423347444916,0.19856284077629519,baseline
1.2800426680889363,0.13344129145457592,baseline
1.290043001433381,-0.1259392876414095,baseline
1.300043334777826,-0.1207618462577929,baseline
1.3100436681222707,-0.12673724199861225,baseline
1.3200440014667156,-0.25076891407569357,baseline
1.3300443348111604,-0.5900049445446034,baseline
1.340044668155605,-0.6123601573285749,baseline
1.35004500150005,-0.7250586552215267,baseline
1.3600453348444947,-0.7313773568567087,baseline
1.3700456681889397,-1.131256625996277,baseline
1.3800460015333844,-0.8200437285511153,baseline
1.3900463348778294,-1.064839931161781,baseline
1.400046668222274,-1.0920575460205526,baseline
1.4100470015667188,-0.9908809121951452,baseline
1.4200473349111637,-1.1057271530657904,baseline
1.4300476682556085,-1.0988920828318092,baseline
1.4400480016000534,-1.3244164342850138,baseline
1.4500483349444981,-1.1747919117684003,baseline
1.4600486682889429,-1.116483470318448,baseline
1.4700490016333878,-1.0557535737068617,baseline
1.4800493349778325,-1.0430986473486041,baseline
1.4900496683222775,-0.9125928561843943,baseline
1.5000500016667222,-0.8978643404916596,baseline
1.5100503350111671,-0.8533288362251911,baseline
1.5200506683556119,-0.6195081936298787,baseline
1.5300510017000566,-0.4628167727261415,baseline
1.5400513350445015,-0.2973880383537443,baseline
1.5500516683889463,-0.24255336221755663,baseline
1.5600520017333912,0.11339541227527884,baseline
1.570052335077836,0.20903959958300353,baseline
1.5800526684222806,0.31575715666528775,baseline
1.5900530017667256,0.515281344753144,baseline
1.6000533351111703,0.644742381754079,baseline
1.6100536684556153,0.7593213394701223,baseline
1.62005400180006,0.9398022315316399,baseline
1.6300543351445047,1.0840871203532911,baseline
1.6400546684889497,1.19903333443947,baseline
1.6500550018333944,1.0622783790808124,baseline
1.6600553351778393,1.2139425518183604,baseline
1.670055668522284,1.4346186137974068,baseline
1.680056001866729,1.3910486956932926,baseline
1.6900563352111737,1.3214292342743144,baseline
1.7000566685556184,1.2901614538076231,baseline
1.7100570019000634,1.1757174883863062,baseline
1.720057335244508,1.3112845151170096,baseline
1.730057668588953,1.4194805748925166,baseline
1.7400580019333978,1.3059016413255398,baseline
1.7500583352778425,1.271952048738401,baseline
1.7600586686222874,1.1964611521826596,baseline
1.7700590019667322,1.0396711074332994,baseline
1.780059335311177,1.103215599933503,baseline
1.7900596686556218,1.1234759317086258,baseline
1.8000600020000668,0.900987643522763,baseline
1.8100603353445115,0.9799636938581493,baseline
1.8200606686889562,0.8639883083994292,baseline
1.8300610020334012,0.6934506275306341,baseline
1.8400613353778459,0.7012300123348045,baseline
1.8500616687222908,0.8406183221940821,baseline
1.8600620020667356,0.7664061916173384,baseline
1.8700623354111803,0.69168619592352,baseline
1.8800626687556252,0.6207653932616454,baseline
1.89006300210007,0.7063495306813544,baseline
1.900063335444515,0.8087662994062411,baseline
1.9100636687889596,0.5682802009229396,baseline
1.9200640021334046,0.5995509604315971,baseline
1.9300643354778493,0.7379807478615937,baseline
1.940064668822294,0.6557258855811794,baseline
1.950065002166739,0.5167049723321184,baseline
1.9600653355111837,0.9042650931764672,baseline
1.9700656688556286,0.7415826709946721,baseline
1.9800660022000733,0.821992190960176,baseline
1.990066335544518,0.5410630379866403,baseline
2.000066668888963,0.5207375616340474,baseline
2.010067002233408,0.5819143379336051,baseline
2.0200673355778527,0.5257883419493388,baseline
2.0300676689222974,0.4624790653081748,baseline
2.040068002266742,0.6174042345135142,baseline
2.050068335611187,0.5356312690554401,baseline
2.060068668955632,0.35063473389344346,baseline
2.0700690023000767,0.5036260523098663,baseline
2.0800693356445215,0.2554033535391276,baseline
2.090069668988966,0.21896309472292763,baseline
2.100070002333411,0.06763588350717185,baseline
2.110070335677856,-0.012351761471599068,baseline
2.120070669022301,-0.2477129914336949,baseline
2.1300710023667455,-0.15054635286223034,baseline
2.1400713357111902,-0.38921385899293126,baseline
2.1500716690556354,-0.6420485897591088,baseline
2.16007200240008,-0.6189030282702205,baseline
2.170072335744525,-0.9574094486351791,baseline
2.1800726690889696,-0.9028463954012024,baseline
2.1900730024334143,-0.7656733040469113,baseline
2.2000733357778595,-0.8787551663825196,baseline
2.210073669122304,-0.942021567558746,baseline
2.220074002466749,-0.8378773440042464,baseline
2.2300743358111936,-1.102474977324769,baseline
2.2400746691556384,-1.1713740983521599,baseline
2.2500750025000835,-1.0790705703075605,baseline
2.2600753358445282,-0.9957884067314419,baseline
2.270075669188973,-0.9238144968169159,baseline
2.2800760025334177,-0.7815161899149368,baseline
2.2900763358778624,-0.862418685335992,baseline
2.3000766692223076,-0.7092889427537528,baseline
2.3100770025667523,-0.6801656338466007,baseline
2.320077335911197,-0.4423462938207975,baseline
2.3300776692556417,-0.4492055895553249,baseline
2.3400780026000865,-0.21694808519965414,baseline
2.3500783359445316,0.05417453401940532,baseline
2.3600786692889764,0.2861735794954867,baseline
2.370079002633421,0.21564725667656842,baseline
2.380079335977866,0.5536685069084646,baseline
2.3900796693223105,0.6603268815769273,baseline
2.4000800026667557,0.8283408134376367,baseline
2.4100803360112004,0.6715323500086363,baseline
2.420080669355645,0.8417316507177235,baseline
2.43008100270009,1.133420700070705,baseline
2.440081336044535,1.1907631353095043,baseline
2.4500816693889798,1.322283787213928,baseline
2.4600820027334245,1.3147354580583228,baseline
2.470082336077869,1.4898289316900122,baseline
2.480082669422314,1.3532583614872735,baseline
2.490083002766759,1.5315467604102524,baseline
2.500083336111204,1.524221618558111,baseline
2.5100836694556485,1.5484495759865733,baseline
2.5200840028000933,1.4724714053103494,baseline
2.530084336144538,1.3449021384394126,baseline
2.540084669488983,1.2215639882524338,baseline
2.550085002833428,1.3055098734193,baseline
2.5600853361778726,1.2390068195064479,baseline
2.5700856695223173,1.288726417374482,baseline
2.580086002866762,1.2643690725368557,baseline
2.590086336211207,1.193078754243854,baseline
2.600086669555652,1.0986593091283277,baseline
2.6100870029000967,0.9224920097954585,baseline
2.6200873362445414,1.0613999161081589,baseline
2.630087669588986,0.9533942944746004,baseline
2.6400880029334313,0.8156127582343862,baseline
2.650088336277876,0.6800213336262669,baseline
2.6600886696223207,0.9736142614492678,baseline
2.6700890029667654,0.8727637354650599,baseline
2.68008933631121,0.8177646939198071,baseline
2.6900896696556553,0.7575369872366606,baseline
2.7000900030001,0.8783598830295472,baseline
2.7100903363445448,0.8403711528718498,baseline
2.7200906696889895,0.9752713426409954,baseline
2.7300910030334347,0.9402195340812337,baseline
2.7400913363778794,0.9051446766693788,baseline
2.750091669722324,0.7101578274782024,baseline
2.760092003066769,0.7340601840964096,baseline
2.7700923364112136,1.058614972169733,baseline
2.7800926697556587,0.851299185365847,baseline
2.7900930031001034,0.8014670197800328,baseline
2.800093336444548,0.7072729923986548,baseline
2.810093669788993,0.8190203268348077,baseline
2.8200940031334376,0.6927737008038584,baseline
2.8300943364778828,0.8538157757194101,baseline
2.8400946698223275,0.5487887712983188,baseline
2.8500950031667722,0.45689348489265136,baseline
2.860095336511217,0.5352778694237836,baseline
2.8700956698556617,0.4359105813381644,baseline
2.880096003200107,0.30666732824203863,baseline
2.8900963365445516,0.21759843203641255,baseline
2.9000966698889963,0.07544897864499502,baseline
2.910097003233441,-0.039319540153307055,baseline
2.9200973365778857,-0.026225048639520007,baseline
2.930097669922331,0.007367189558896453,baseline
2.9400980032667756,-0.20398104626573552,baseline
2.9500983366112203,-0.3409064885575048,baseline
2.960098669955665,-0.5733534791650706,baseline
2.97009900330011,-0.7117291437624881,baseline
2.980099336644555,-0.7820513014962938,baseline
2.9900996699889997,-0.7521865684269372,baseline
3.0001000033334444,-0.7506462269989551,baseline
3.010100336677889,-0.9347406130849749,baseline
3.0201006700223343,-0.9094250925509313,baseline
3.030101003366779,-0.8001551124803675,baseline
3.0401013367112237,-0.8746428626423096,baseline
3.0501016700556685,-0.8442933274675667,baseline
3.060102003400113,-0.9801913675403675,baseline
3.0701023367445583,-0.8115340143488787,baseline
3.080102670089003,-0.6407336693358648,baseline
3.090103003433448,-0.8752792914984441,baseline
3.1001033367778925,-0.5886672039699803,baseline
3.1101036701223372,-0.5632283519615388,baseline
3.1201040034667824,-0.3280175635520723,baseline
3.130104336811227,-0.23058998088883648,baseline
3.140104670155672,-0.018613638259048736,baseline
3.1501050035001166,0.2561123083880016,baseline
3.1601053368445613,0.1865709227186623,baseline
3.1701056701890065,0.5067582620083663,baseline
3.180106003533451,0.687902629076053,baseline
3.190106336877896,0.7344253426012334,baseline
3.2001066702223406,0.6710920348940383,baseline
3.2101070035667854,0.9814943092597586,baseline
3.2201073369112305,1.0861557213931654,baseline
3.2301076702556752,1.3286201881020423,baseline
3.24010800360012,1.2231654490021486,baseline
3.2501083369445647,1.3924896061536356,baseline
3.2601086702890094,1.2975493044875566,baseline
3.2701090036334546,1.5355333986057615,baseline
3.2801093369778993,1.5914330247904347,baseline
3.290109670322344,1.5886558894585965,baseline
3.3001100036667887,1.6599174948495332,baseline
3.310110337011234,1.698236871907933,baseline
3.3201106703556786,1.5706770002964585,baseline
3.3301110037001234,1.5449758218445144,baseline
3.340111337044568,1.5231829362760845,baseline
3.350111670389013,1.518729123088938,baseline
3.360112003733458,1.3956557610734661,baseline
3.3701123370779027,1.2452940669623098,baseline
3.3801126704223474,1.1902568666266784,baseline
3.390113003766792,1.2615189030683476,baseline
3.400113337111237,1.0409929789797154,baseline
3.410113670455682,0.9764643542455299,baseline
3.4201140038001268,1.0883318597343354,baseline
3.4301143371445715,1.071263160768689,baseline
3.440114670489016,0.9455124698807649,baseline
3.450115003833461,0.8472974640150572,baseline
3.460115337177906,0.7456712861620658,baseline
3.470115670522351,1.075099216360757,baseline
3.4801160038667955,1.1687750733908504,baseline
3.4901163372112403,0.8861995106327324,baseline
3.500116670555685,0.8778788162938201,baseline
3.51011700390013,0.8363983838713239,baseline
3.520117337244575,0.9135868127030391,baseline
3.5301176705890196,0.7906822645205129,baseline
3.5401180039334643,1.0198136875179837,baseline
3.550118337277909,0.9775955061894384,baseline
3.560118670622354,0.8561513016255126,baseline
3.570119003966799,1.083360692542233,baseline
3.5801193373112437,0.9750263714616002,baseline
3.5901196706556884,0.9342601859871263,baseline
3.6001200040001335,0.8705377715857192,baseline
3.6101203373445783,0.8747070531530307,baseline
3.620120670689023,0.864502406898348,baseline
3.6301210040334677,0.5924479072586493,baseline
3.6401213373779124,0.5571876334538265,baseline
3.6501216707223576,0.5451740543810899,baseline
3.6601220040668023,0.5726544315669766,baseline
3.670122337411247,0.5235340959959636,baseline
3.6801226707556918,0.3348039461004362,baseline
3.6901230041001365,0.06423804810146064,baseline
3.7001233374445817,0.23986679170157982,baseline
3.7101236707890264,0.05858209243607393,baseline
3.720124004133471,-0.21864258988767832,baseline
3.730124337477916,-0.301142946393731,baseline
3.7401246708223606,-0.24558816514590287,baseline
3.7501250041668057,-0.5427894656011139,baseline
3.7601253375112504,-0.5470276899629859,baseline
3.770125670855695,-0.5942835910812502,baseline
3.78012600420014,-0.7628574498131571,baseline
3.7901263375445846,-0.7620270089835354,baseline
3.80012667088903,-0.8932988930613145,baseline
3.8101270042334745,-0.6513746149896279,baseline
3.8201273375779192,-0.9497579137663832,baseline
3.830127670922364,-1.0094242576249857,baseline
3.840128004266809,-0.7649759012788704,baseline
3.850128337611254,-0.831173465631128,baseline
3.8601286709556986,-0.7830515277248357,baseline
3.8701290043001433,-0.7725300807355964,baseline
3.880129337644588,-0.6142147186300517,baseline
3.890129670989033,-0.5192018634674096,baseline
3.900130004333478,-0.41817966715248245,baseline
3.9101303376779226,-0.3382845593641013,baseline
3.9201306710223673,-0.20137770507040534,baseline
3.930131004366812,0.0016518795973950035,baseline
3.9401313377112572,0.03286676231314275,baseline
3.950131671055702,0.20426825109480634,baseline
3.9601320044001467,0.4488235571150646,baseline
3.9701323377445914,0.5783200170227761,baseline
3.980132671089036,0.7132675549043598,baseline
3.9901330044334813,0.7497698959232434,baseline
4.000133337777926,0.8100111660164936,baseline
4.010133671122371,1.1265971343756385,baseline
4.020134004466816,1.2366747650434369,baseline
4.03013433781126,1.301048000084969,baseline
4.040134671155705,1.4293513204147767,baseline
4.05013500450015,1.5921411859857628,baseline
4.060135337844595,1.3950860990345861,baseline
4.07013567118904,1.7409774947261498,baseline
4.080136004533484,1.799329450554917,baseline
4.090136337877929,1.5029581492891497,baseline
4.100136671222374,1.6487069165555202,baseline
4.110137004566819,1.6162606500182732,baseline
4.120137337911264,1.4911376735087736,baseline
4.130137671255708,1.632060743911499,baseline
4.1401380046001535,1.6424082138221185,baseline
4.150138337944598,1.5089131225246717,baseline
4.160138671289043,1.442799302420723,baseline
4.170139004633488,1.3242167504177154,baseline
4.180139337977932,1.3226202811388794,baseline
4.1901396713223775,1.3772782191656796,baseline
4.200140004666822,1.2891231360048552,baseline
4.210140338011267,1.1383250095578343,baseline
4.220140671355712,1.030229461243659,baseline
4.230141004700156,1.0448252741340724,baseline
4.240141338044602,1.1031010174670535,baseline
4.250141671389046,1.0685681438659707,baseline
4.260142004733491,0.9440445427786086,baseline
4.270142338077936,1.0206160564949422,baseline
4.2801426714223805,1.0890548089076266,baseline
4.290143004766826,0.9135782309144475,baseline
4.300143338111271,1.1006641048881602,baseline
4.310143671455715,0.8579642699880174,baseline
4.32014400480016,1.134490106017004,baseline
4.3301443381446045,0.7807348591617592,baseline
4.34014467148905,0.9651910992664329,baseline
4.350145004833495,0.8452513134176842,baseline
4.360145338177939,0.9240543126225957,baseline
4.370145671522384,1.0039338631724164,baseline
4.380146004866829,1.019111511737921,baseline
4.390146338211274,0.9871704283414919,baseline
4.400146671555719,0.9574730815191477,baseline
4.410147004900163,0.910349409144431,baseline
4.420147338244608,0.8842602308121806,baseline
4.430147671589053,0.8260631241138284,baseline
4.440148004933498,0.739773827555869,baseline
4.450148338277943,0.6126540572214858,baseline
4.460148671622387,0.6494767996685409,baseline
4.470149004966832,0.3421357567039499,baseline
4.480149338311277,0.4284518715357913,baseline
4.490149671655722,0.5467218164035311,baseline
4.500150005000167,0.1745557799464435,baseline
4.510150338344611,0.14423037438098396,baseline
4.5201506716890565,0.0870864398448758,baseline
4.530151005033501,0.00772955726520308,baseline
4.540151338377946,-0.10251268790888383,baseline
4.550151671722391,-0.3217395304187928,baseline
4.560152005066835,-0.4656300723091963,baseline
4.5701523384112805,-0.4884386138383471,baseline
4.580152671755725,-0.5041647376605027,baseline
4.59015300510017,-0.7242520390111702,baseline
4.600153338444615,-0.7436388014005423,baseline
4.610153671789059,-0.6757787582695807,baseline
4.620154005133505,-0.7752400486424628,baseline
4.630154338477949,-0.945208698454922,baseline
4.640154671822394,-0.8355478946134381,baseline
4.650155005166839,-0.6867459353470786,baseline
4.6601553385112835,-0.7761537138006108,baseline
4.670155671855729,-0.6720488702249616,baseline
4.680156005200173,-0.44550802916637733,baseline
4.690156338544618,-0.6412772565650335,baseline
4.700156671889063,-0.4887031062521045,baseline
4.7101570052335076,-0.260326791425074,baseline
4.720157338577953,-0.2612543823069873,baseline
4.730157671922397,-0.08814154952370801,baseline
4.740158005266842,-0.028323716895439693,baseline
4.750158338611287,0.2552964161738147,baseline
4.760158671955732,0.3906375770665708,baseline
4.770159005300177,0.46570359062306704,baseline
4.780159338644621,0.5546436355750598,baseline
4.790159671989066,0.8900965664482532,baseline
4.800160005333511,0.8876582633985223,baseline
4.810160338677956,0.9868671147752086,baseline
4.820160672022401,1.131039543566808,baseline
4.830161005366845,1.2868167728349023,baseline
4.84016133871129,1.5845181808579722,baseline
4.8501616720557355,1.4042156487526094,baseline
4.86016200540018,1.5694966609874743,baseline
4.870162338744625,1.5578934824778352,baseline
4.88016267208907,1.473644068516892,baseline
4.890163005433514,1.606142086437941,baseline
4.9001633387779595,1.5920261430619724,baseline
4.910163672122404,1.680684478189702,baseline
4.920164005466849,1.675580602067273,baseline
4.930164338811294,1.5085318523430218,baseline
4.940164672155738,1.4414370097450373,baseline
4.950165005500184,1.5946641170593212,baseline
4.960165338844628,1.4923369478281692,baseline
4.970165672189073,1.210726362697205,baseline
4.980166005533518,1.3247105743893874,baseline
4.9901663388779625,1.3212590595052283,baseline
5.000166672222408,1.3681220498730486,baseline
5.010167005566852,1.2430949053275973,baseline
5.020167338911297,1.1044846637420562,baseline
5.030167672255742,1.118725670749506,baseline
5.0401680056001865,1.0808079252241984,baseline
5.050168338944632,1.060092843006185,baseline
5.060168672289076,1.2365587757141834,baseline
5.070169005633521,1.0395795658448206,baseline
5.080169338977966,0.9614356426195917,baseline
5.090169672322411,0.9437280859470194,baseline
5.100170005666856,0.9947073312171212,baseline
5.1101703390113,0.9791050330749277,baseline
5.120170672355745,1.1198048185804237,baseline
5.13017100570019,0.9502718818183798,baseline
5.140171339044635,0.9024252360538587,baseline
5.15017167238908,1.0656016945930018,baseline
5.160172005733524,1.236980315087786,baseline
5.170172339077969,0.9105379492008282,baseline
5.180172672422414,1.0629733884264585,baseline
5.190173005766859,0.9569099500315306,baseline
5.200173339111304,0.9651070211538083,baseline
5.210173672455748,1.027118073443329,baseline
5.220174005800193,0.8909916675560214,baseline
5.2301743391446385,0.7845236751272993,baseline
5.240174672489083,0.8793253018579831,baseline
5.250175005833528,0.7378926000661107,baseline
5.260175339177972,0.6817226144161493,baseline
5.270175672522417,0.6789673063153391,baseline
5.2801760058668625,0.5944273264945048,baseline
5.290176339211307,0.38823054191589235,baseline
5.300176672555752,0.5270723756936555,baseline
5.310177005900196,0.15052258057944057,baseline
5.320177339244641,0.0664051954610862,baseline
5.330177672589087,-0.06445367206083605,baseline
5.340178005933531,-0.041350381094553634,baseline
5.350178339277976,-0.07172467049308315,baseline
5.36017867262242,-0.2620198801269813,baseline
5.3701790059668655,-0.5760253656310208,baseline
5.380179339311311,-0.4941076502404237,baseline
5.390179672655755,-0.5012181465309601,baseline
5.4001800060002,-0.7698306787674684,baseline
5.410180339344645,-0.7041471930444654,baseline
5.4201806726890895,-0.8329618704862202,baseline
5.430181006033535,-0.8102856896203193,baseline
5.440181339377979,-0.8353597181778692,baseline
5.450181672722424,-0.8488799463809208,baseline
5.460182006066869,-0.963966609437764,baseline
5.470182339411314,-0.7199311610733578,baseline
5.480182672755759,-0.5864635422256171,baseline
5.490183006100203,-0.6407652778221025,baseline
5.500183339444648,-0.46087963154568423,baseline
5.510183672789093,-0.2615512566297682,baseline
5.520184006133538,-0.34548899773528746,baseline
5.530184339477983,-0.12034270062248695,baseline
5.540184672822427,0.05925764179528329,baseline
5.550185006166872,0.1622124091347555,baseline
5.560185339511317,0.4681644294063967,baseline
5.570185672855762,0.4254594581990748,baseline
5.580186006200207,0.7037456257482564,baseline
5.590186339544651,0.8277185215771732,baseline
5.600186672889096,0.8742809183856347,baseline
5.6101870062335415,1.0094280877939665,baseline
5.620187339577986,1.0698126613041368,baseline
5.630187672922431,1.0720582394110973,baseline
5.640188006266875,1.2196216627902396,baseline
5.65018833961132,1.4924333242614485,baseline
5.6601886729557656,1.3453550745686005,baseline
5.67018900630021,1.4588634843233437,baseline
5.680189339644655,1.6410430712210788,baseline
5.690189672989099,1.6459074436437389,baseline
5.7001900063335444,1.5977894503824077,baseline
5.71019033967799,1.5770864441591128,baseline
5.720190673022434,1.7668201805002426,baseline
5.730191006366879,1.5876678393577188,baseline
5.740191339711323,1.5231338768481835,baseline
5.7501916730557685,1.4184541246562659,baseline
5.760192006400214,1.6182848939764485,baseline
5.770192339744658,1.3517662208726389,baseline
5.780192673089103,1.3754276137440749,baseline
5.790193006433547,1.4365705249173515,baseline
5.800193339777993,1.3685647021932061,baseline
5.810193673122438,1.3960736808421663,baseline
5.820194006466882,1.2964096833649335,baseline
5.830194339811327,1.020132789632565,baseline
5.8401946731557715,1.0609076873626675,baseline
5.850195006500217,0.9683530022113346,baseline
5.860195339844662,1.0003183641273747,baseline
5.870195673189106,1.0923095108607592,baseline
5.880196006533551,0.9286418668156686,baseline
5.8901963398779955,0.9243780809481679,baseline
5.900196673222441,0.8918070662020516,baseline
5.910197006566886,0.9610294003978593,baseline
5.92019733991133,0.9304070800044376,baseline
5.930197673255775,0.9547089297686744,baseline
5.94019800660022,1.108881969142551,baseline
5.950198339944665,0.9590024020647212,baseline
5.96019867328911,0.838426735676129,baseline
5.970199006633554,1.0718013335334942,baseline
5.980199339977999,0.9779229303179143,baseline
5.9901996733224445,1.0589332526301254,baseline
6.000200006666889,1.0187290676631973,baseline
6.010200340011334,0.9919075938468552,baseline
6.020200673355778,0.955169724495663,baseline
6.030201006700223,0.826743688831549,baseline
6.040201340044669,0.9243212062664241,baseline
6.050201673389113,0.8423098808879498,baseline
6.060202006733558,0.7399196397514102,baseline
6.070202340078002,0.5797219737065422,baseline
6.0802026734224475,0.717597046045559,baseline
6.090203006766893,0.536556904036358,baseline
6.100203340111337,0.48674380684326657,baseline
6.110203673455782,0.18390826057086077,baseline
6.120204006800226,0.232550064601577,baseline
6.1302043401446715,0.16442694253020218,baseline
6.140204673489117,0.006176625073147549,baseline
6.150205006833561,-0.11163204208640802,baseline
6.160205340178006,-0.430971234418417,baseline
6.17020567352245,-0.3603266593465075,baseline
6.180206006866896,-0.40480352903828504,baseline
6.190206340211341,-0.7332043683922361,baseline
6.200206673555785,-0.786128533648321,baseline
6.21020700690023,-0.902951394054262,baseline
6.2202073402446745,-0.8039312475458366,baseline
6.23020767358912,-0.8794318917882061,baseline
6.240208006933565,-0.8133363110528157,baseline
6.250208340278009,-0.9627232122947089,baseline
6.260208673622454,-0.9267213449605175,baseline
6.2702090069668985,-0.9165160692408573,baseline
6.280209340311344,-0.7529480426019808,baseline
6.290209673655789,-0.7519761188975378,baseline
6.300210007000233,-0.5612419408749579,baseline
6.310210340344678,-0.4081289511711791,baseline
6.320210673689123,-0.308417282539623,baseline
6.330211007033568,-0.3009175931883974,baseline
6.340211340378013,-0.2511495401488487,baseline
6.350211673722457,-0.016191379899839535,baseline
6.360212007066902,0.07291983243028959,baseline
6.370212340411347,0.31408318459400986,baseline
6.380212673755792,0.4791878834292752,baseline
6.390213007100237,0.592909126590656,baseline
6.400213340444681,0.6927701738399652,baseline
6.410213673789126,0.7532764539525747,baseline
6.420214007133571,1.007626753410582,baseline
6.430214340478016,1.1415801573691722,baseline
6.440214673822461,1.1476327459038413,baseline
6.450215007166905,1.4898812611974934,baseline
